assembly_id_simp,Contig_number
GCA_016888965,1
GCA_016761415,99
GCA_017165115,3
GCA_015697215,2
GCA_016432785,7
GCA_014876405,147
GCA_014876445,4
GCA_013168155,3
GCA_017165035,2
GCA_014623205,2
GCA_019219485,179
GCA_013168015,4
GCA_015643595,175
GCA_016456325,109
GCA_017579865,3
GCA_016760955,113
GCA_018862305,74
GCA_017088485,5
GCA_013456775,1
GCA_017355145,5
GCA_014170865,13
GCA_017164555,113
GCA_014861195,151
GCA_017352055,3
GCA_016889545,2
GCA_014903835,3
GCA_019282455,91
GCA_014529325,122
GCA_016776025,1
GCA_019282095,140
GCA_014898615,3
GCA_014169195,2
GCA_018884345,4
GCA_013315675,8
GCA_014075335,5
GCA_013425035,199
GCA_016091995,130
GCA_013166875,1
GCA_016916555,1
GCA_014962565,4
GCA_015135355,3
GCA_013391825,3
GCA_014854675,1
GCA_013618585,138
GCA_014903735,82
GCA_019282515,100
GCA_018417715,2
GCA_014155355,131
GCA_014169395,2
GCA_013315715,5
GCA_019219505,163
GCA_015571615,6
GCA_015555725,107
GCA_016904255,6
GCA_014526495,207
GCA_013315735,3
GCA_013358915,190
GCA_016803875,6
GCA_016904475,8
GCA_014169995,3
GCA_016904575,1
GCA_013167235,3
GCA_016761315,97
GCA_019091005,3
GCA_015136715,4
GCA_013167635,2
GCA_018422675,136
GCA_013372405,4
GCA_014863825,1
GCA_017165015,2
GCA_015353135,3
GCA_013343595,3
GCA_016942575,8
GCA_014876435,6
GCA_014529155,154
GCA_017896225,1
GCA_016904535,3
GCA_014857785,143
GCA_019281895,73
GCA_016404015,11
GCA_016904435,4
GCA_018798845,4
GCA_016404325,9
GCA_018442445,197
GCA_013167735,3
GCA_013167935,3
GCA_013201195,5
GCA_019269335,1
GCA_015033265,1
GCA_019282275,136
GCA_016942615,3
GCA_016756455,6
GCA_016889525,2
GCA_016458925,3
GCA_014216715,1
GCA_018442245,149
GCA_017164375,107
GCA_016889265,7
GCA_019269455,1
GCA_019281405,120
GCA_015571815,6
GCA_017306995,208
GCA_015571755,5
GCA_016761435,160
GCA_016760665,138
GCA_014605875,2
GCA_014235705,124
GCA_014169615,5
GCA_014529185,135
GCA_018966785,1
GCA_016776165,1
GCA_014656605,2
GCA_013426075,5
GCA_018439915,177
GCA_017165395,5
GCA_013167295,3
GCA_014168935,2
GCA_013368395,286
GCA_018421615,127
GCA_019265505,1
GCA_017164835,3
GCA_013340825,7
GCA_019120815,140
GCA_019282215,155
GCA_014903075,10
GCA_016809895,110
GCA_017164435,71
GCA_016592875,1
GCA_018442805,127
GCA_019282655,115
GCA_017310055,8
GCA_018421215,133
GCA_016801475,1
GCA_013167495,3
GCA_013167715,3
GCA_013694285,6
GCA_013393825,3
GCA_019281875,91
GCA_013167275,2
GCA_018443365,184
GCA_018986795,5
GCA_016456555,110
GCA_016761185,122
GCA_016944675,7
GCA_013342925,1
GCA_013201235,8
GCA_016904055,3
GCA_014862455,163
GCA_014861165,240
GCA_016903935,8
GCA_013201525,2
GCA_015547695,81
GCA_018884305,3
GCA_017164595,91
GCA_017355105,1
GCA_018972225,4
GCA_017164445,129
GCA_016903335,2
GCA_013168175,2
GCA_017638985,6
GCA_017604265,1
GCA_018069725,1
GCA_016776145,1
GCA_014656625,2
GCA_014528005,122
GCA_016123385,95
GCA_016026335,3
GCA_016776005,1
GCA_013359115,178
GCA_013167195,2
GCA_016903615,2
GCA_013168195,2
GCA_018441165,135
GCA_018972205,2
GCA_016809905,161
GCA_013360035,104
GCA_018442345,154
GCA_018141145,3
GCA_014162235,1
GCA_016767775,4
GCA_018415995,6
GCA_016904395,2
GCA_016775885,1
GCA_014527585,102
GCA_014902135,8
GCA_014235695,106
GCA_016903595,4
GCA_019269415,1
GCA_015571855,7
GCA_013305705,1
GCA_018863175,119
GCA_016942595,6
GCA_016810115,111
GCA_014901615,11
GCA_016456465,120
GCA_014904145,4
GCA_019282235,149
GCA_015552285,142
GCA_014623185,2
GCA_015561295,174
GCA_018208315,3
GCA_016760895,106
GCA_019282355,146
GCA_018863095,91
GCA_014117345,3
GCA_017164755,2
GCA_014863725,1
GCA_016404165,12
GCA_014262945,1
GCA_014169015,5
GCA_017353385,243
GCA_019269315,1
GCA_017356165,528
GCA_013202035,196
GCA_019269435,1
GCA_014930875,1
GCA_018884425,5
GCA_017088445,10
GCA_019282305,133
GCA_015687395,99
GCA_017639125,4
GCA_019270175,1
GCA_013618615,355
GCA_019281995,109
GCA_017639045,5
GCA_016760915,109
GCA_013424245,101
GCA_013168095,4
GCA_013167535,2
GCA_016404485,8
GCA_013185575,215
GCA_013166895,2
GCA_014805805,3
GCA_019104605,127
GCA_015535015,1
GCA_015509005,6
GCA_016761215,118
GCA_017355065,1
GCA_014903035,13
GCA_017165415,2
GCA_018208275,3
GCA_013185325,49
GCA_013167415,3
GCA_019219605,159
GCA_013424505,195
GCA_017638965,3
GCA_017639025,5
GCA_017164815,3
GCA_014361285,6
GCA_016722745,75
GCA_013187515,139
GCA_014528275,158
GCA_017164195,77
GCA_014863785,1
GCA_014904435,4
GCA_016837685,174
GCA_015571735,3
GCA_019282695,105
GCA_016889185,2
GCA_013390265,3
GCA_013185425,100
GCA_013185385,78
GCA_016026235,2
GCA_018361365,7
GCA_016123555,228
GCA_017570645,5
GCA_014705965,5
GCA_016776065,1
GCA_017355125,1
GCA_016696665,6
GCA_013201505,2
GCA_013185485,215
GCA_017164405,46
GCA_016904695,1
GCA_013170685,92
GCA_018771585,4
GCA_017165335,3
GCA_017164315,105
GCA_013424305,147
GCA_014216915,1
GCA_014876415,37
GCA_017164855,2
GCA_016760355,18
GCA_015571555,6
GCA_016942475,9
GCA_019282015,163
GCA_013201255,5
GCA_013395955,241
GCA_017164955,2
GCA_013202015,219
GCA_014168775,6
GCA_017357545,2
GCA_014622985,2
GCA_018438645,157
GCA_017088405,4
GCA_014858085,143
GCA_019269595,1
GCA_018862355,76
GCA_016775865,1
GCA_019269375,1
GCA_016103225,269
GCA_017356215,265
GCA_014528045,122
GCA_013368385,134
GCA_018884405,4
GCA_013426095,5
GCA_015571655,6
GCA_014169475,6
GCA_017164875,2
GCA_017164475,118
GCA_015159915,118
GCA_017356665,3
GCA_016760465,11
GCA_016944635,4
GCA_014529095,129
GCA_017939505,126
GCA_018208335,3
GCA_013372325,5
GCA_016456605,133
GCA_019219545,160
GCA_016944755,3
GCA_017356205,300
GCA_015549785,85
GCA_013282275,4
GCA_017164535,53
GCA_016760455,12
GCA_016780415,1
GCA_014528235,164
GCA_013282355,5
GCA_019281395,113
GCA_016760575,72
GCA_019279965,190
GCA_017352035,2
GCA_014863765,1
GCA_018988345,3
GCA_013426115,5
GCA_018423055,183
GCA_019281635,144
GCA_014863625,1
GCA_014169115,8
GCA_014862765,325
GCA_014058445,7
GCA_016776225,1
GCA_018343835,1
GCA_014854575,3
GCA_018442225,160
GCA_017151145,188
GCA_014169575,6
GCA_016760735,100
GCA_015159965,63
GCA_013185345,100
GCA_017165235,3
GCA_014904135,3
GCA_016904075,2
GCA_014527695,161
GCA_013359045,88
GCA_014216675,1
GCA_017164655,63
GCA_016760755,106
GCA_013402895,4
GCA_019281365,99
GCA_013185705,121
GCA_013416625,40
GCA_015159975,182
GCA_014904235,3
GCA_013167595,2
GCA_017338715,1
GCA_016123375,97
GCA_019120895,155
GCA_016123475,88
GCA_013168235,3
GCA_017164215,109
GCA_016456525,107
GCA_013425145,110
GCA_016776085,1
GCA_018443025,181
GCA_017165255,3
GCA_014862835,171
GCA_016775985,1
GCA_018884525,5
GCA_016889845,7
GCA_019270115,1
GCA_016126995,4
GCA_013459015,1
GCA_019269255,1
GCA_014295255,2
GCA_015690265,139
GCA_016761385,112
GCA_017164095,71
GCA_014168595,3
GCA_016837805,209
GCA_017356345,330
GCA_013167395,2
GCA_014526415,127
GCA_013131485,103
GCA_015556565,123
GCA_013185535,202
GCA_017165295,3
GCA_016889085,2
GCA_017896185,1
GCA_019282475,100
GCA_015690365,157
GCA_013185625,199
GCA_019282425,119
GCA_015534955,1
GCA_015550245,59
GCA_018884485,5
GCA_015291785,2
GCA_013376895,1
GCA_018421695,259
GCA_018420915,156
GCA_016903855,10
GCA_019269795,1
GCA_015550665,92
GCA_013347985,2
GCA_016776285,1
GCA_016776125,1
GCA_014169455,4
GCA_014157395,1
GCA_014863645,1
GCA_014263375,1
GCA_013282335,8
GCA_013302985,106
GCA_017164355,69
GCA_018420775,166
GCA_016803935,2
GCA_019211745,2
GCA_019269995,1
GCA_014903715,15
GCA_016760815,125
GCA_016458885,3
GCA_014526475,84
GCA_016864175,3
GCA_014826015,6
GCA_015160175,265
GCA_013185545,193
GCA_014075595,4
GCA_015556485,32
GCA_016903915,11
GCA_013372425,3
GCA_018444375,136
GCA_013167175,3
GCA_014160155,1
GCA_014155245,63
GCA_019270135,1
GCA_014526385,92
GCA_014898635,3
GCA_017570605,9
GCA_013372385,2
GCA_013424325,93
GCA_013167355,3
GCA_013187405,87
GCA_016735835,936
GCA_014623225,4
GCA_019120975,159
GCA_013166935,1
GCA_013185455,214
GCA_017164485,171
GCA_017570625,11
GCA_019219555,169
GCA_019192625,1
GCA_014858525,1
GCA_015712415,140
GCA_019281565,103
GCA_016889685,4
GCA_017165355,3
GCA_013166995,1
GCA_016810155,112
GCA_014901755,9
GCA_016761135,82
GCA_014529255,140
GCA_013167135,2
GCA_013372305,5
GCA_016761455,199
GCA_016615365,149
GCA_018447475,148
GCA_017868515,3
GCA_016775825,1
GCA_015690285,168
GCA_013168215,2
GCA_016615195,138
GCA_013167055,2
GCA_013374335,2
GCA_018420635,254
GCA_017939365,111
GCA_014904315,2
GCA_014863485,269
GCA_014857845,149
GCA_014926075,118
GCA_013423565,67
GCA_017164995,2
GCA_014170735,2
GCA_013415505,154
GCA_013424915,143
GCA_015712535,111
GCA_019265445,1
GCA_014863805,1
GCA_019219465,164
GCA_014528075,147
GCA_013424825,203
GCA_014235685,122
GCA_013167695,3
GCA_014863745,1
GCA_016890045,3
GCA_014862715,171
GCA_013167615,2
GCA_016761335,150
GCA_014528705,154
GCA_013423645,71
GCA_016404405,5
GCA_015160315,537
GCA_018310205,97
GCA_019269215,1
GCA_014169775,3
GCA_016889105,6
GCA_016944715,8
GCA_013166855,2
GCA_016132505,5
GCA_018862895,72
GCA_019269155,1
GCA_015571675,2
GCA_014527825,139
GCA_016775845,1
GCA_019282615,64
GCA_014169695,7
GCA_016775905,1
GCA_017357765,2
GCA_015159955,303
GCA_018972245,4
GCA_014217135,6
GCA_013424605,73
GCA_013185675,110
GCA_016629485,5
GCA_016811875,1
GCA_014857705,139
GCA_015330035,160
GCA_018862715,76
GCA_019281595,125
GCA_015773155,75
GCA_016761375,98
GCA_019269295,1
GCA_014904175,3
GCA_015571715,4
GCA_016761255,113
GCA_014825845,2
GCA_016446335,6
GCA_017357565,2
GCA_016903535,1
GCA_014529085,138
GCA_019281945,122
GCA_019269135,1
GCA_016776105,1
GCA_019265465,1
GCA_018446735,155
GCA_014528775,159
GCA_017165135,3
GCA_016889045,3
GCA_016890005,11
GCA_014863705,1
GCA_016942535,4
GCA_017164795,3
GCA_013424725,95
GCA_016904615,7
GCA_019282175,140
GCA_016904115,9
GCA_013167015,1
GCA_014168975,2
GCA_013167455,5
GCA_014623245,2
GCA_016904655,2
GCA_016903375,8
GCA_016942635,3
GCA_019269355,1
GCA_018446275,89
GCA_016944695,4
GCA_013376515,1
GCA_018884325,4
GCA_015139155,4
GCA_014216935,1
GCA_019282635,116
GCA_019282405,131
GCA_019104345,133
GCA_013372365,3
GCA_013167815,4
GCA_014219525,129
GCA_018862335,103
GCA_015560835,54
GCA_018422805,144
GCA_018223665,2
GCA_022538215,93
GCA_019879635,116
GCA_023546845,3
GCA_019957575,171
GCA_022869265,101
GCA_022977355,145
GCA_021342345,359
GCA_022765285,92
GCA_022973475,113
GCA_019879205,99
GCA_022489085,124
GCA_022975935,173
GCA_022494605,6
GCA_023061425,153
GCA_022547895,72
GCA_022220885,2
GCA_019839925,103
GCA_023197105,79
GCA_022489205,142
GCA_023059545,119
GCA_019508925,161
GCA_022758705,130
GCA_022493795,1
GCA_022058225,3
GCA_021343975,129
GCA_023061685,145
GCA_021341935,113
GCA_022385215,2
GCA_022869325,79
GCA_022973185,68
GCA_022811545,1
GCA_023243675,220
GCA_023476505,184
GCA_022546375,132
GCA_022424045,82
GCA_019428705,7
GCA_020734045,143
GCA_023061595,165
GCA_022694125,88
GCA_022591475,9
GCA_022029895,1
GCA_021228975,3
GCA_022423645,90
GCA_022975795,216
GCA_020886575,4
GCA_022370515,3
GCA_022972645,85
GCA_022488985,99
GCA_019282715,124
GCA_022493475,1
GCA_022694035,194
GCA_021383905,1
GCA_022546695,130
GCA_023653885,2
GCA_022977735,173
GCA_020169365,103
GCA_019509605,119
GCA_022972855,189
GCA_022423805,107
GCA_022558725,7
GCA_022977235,184
GCA_022975095,125
GCA_019585435,82
GCA_023061555,278
GCA_022494785,5
GCA_019730975,100
GCA_021184105,2
GCA_022546115,73
GCA_022765395,42
GCA_022541665,141
GCA_019880005,148
GCA_022493295,1
GCA_022494645,2
GCA_020861225,142
GCA_022493755,1
GCA_023059875,147
GCA_019509055,142
GCA_020168655,165
GCA_019879545,105
GCA_022493415,1
GCA_020168755,162
GCA_022759865,6
GCA_021342895,148
GCA_022976955,118
GCA_020883375,1
GCA_023059735,128
GCA_022546515,63
GCA_022494625,4
GCA_022369175,4
GCA_021352275,179
GCA_021559855,1
GCA_022765605,44
GCA_022760075,69
GCA_020168715,145
GCA_022544475,122
GCA_022974895,151
GCA_022975495,129
GCA_022761665,110
GCA_021398975,1
GCA_022591215,1
GCA_022765465,89
GCA_022971495,123
GCA_022975415,156
GCA_023206735,3
GCA_022759885,6
GCA_019957805,153
GCA_021887765,1030
GCA_021343835,139
GCA_020166635,204
GCA_023476625,118
GCA_022558785,6
GCA_021342235,363
GCA_022031095,1
GCA_019841325,97
GCA_021166395,2
GCA_022492995,1
GCA_019840625,114
GCA_022975875,85
GCA_019891255,165
GCA_021341955,123
GCA_022758425,191
GCA_021343565,102
GCA_019614825,3
GCA_021342555,225
GCA_021342675,133
GCA_022546225,77
GCA_023516095,5
GCA_022558945,3
GCA_022765125,153
GCA_022758785,165
GCA_021343475,149
GCA_020423145,3
GCA_022493575,1
GCA_022973335,100
GCA_023244075,186
GCA_021378315,3
GCA_022975515,169
GCA_022031015,1
GCA_022764685,75
GCA_022869295,182
GCA_019645995,1
GCA_019585115,141
GCA_020034575,1
GCA_021343625,84
GCA_022541755,116
GCA_022975615,267
GCA_019841205,125
GCA_022974155,100
GCA_022977585,103
GCA_020541025,6
GCA_020883315,1
GCA_020190405,1
GCA_020423225,2
GCA_022764795,65
GCA_020732515,90
GCA_022493375,1
GCA_022694245,102
GCA_023473015,138
GCA_023196245,48
GCA_019584555,13
GCA_020883515,2
GCA_019295095,344
GCA_019891215,228
GCA_022058205,3
GCA_022368815,5
GCA_022974795,107
GCA_023370175,5
GCA_023061655,190
GCA_022758445,169
GCA_019840065,44
GCA_021869565,1
GCA_020168865,148
GCA_019839385,52
GCA_023061615,190
GCA_019431315,2
GCA_022542395,159
GCA_023059815,380
GCA_022546295,82
GCA_019890855,2
GCA_021416305,168
GCA_019730785,115
GCA_022031055,1
GCA_022489485,144
GCA_021416585,191
GCA_022973155,121
GCA_022488205,1
GCA_022546015,120
GCA_021496445,3
GCA_019841625,78
GCA_023061465,142
GCA_021417055,185
GCA_019841045,84
GCA_019428665,6
GCA_019710415,7
GCA_022976295,130
GCA_022973965,115
GCA_021554655,1
GCA_020540985,6
GCA_019834355,77
GCA_019351215,190
GCA_022969925,163
GCA_022973035,158
GCA_019841705,116
GCA_019434375,5
GCA_022971575,77
GCA_020883395,1
GCA_022558665,7
GCA_021342135,193
GCA_019585005,125
GCA_022489705,134
GCA_022699465,7
GCA_020526765,1
GCA_022765215,109
GCA_022977135,161
GCA_022977205,171
GCA_019841565,144
GCA_022975945,99
GCA_023059925,133
GCA_019841525,135
GCA_021343415,187
GCA_023272775,7
GCA_022977195,208
GCA_019551815,2
GCA_021028465,119
GCA_019585225,83
GCA_022977575,184
GCA_019585045,32
GCA_023196435,80
GCA_022974295,118
GCA_020809385,3
GCA_023539035,4
GCA_021416985,225
GCA_023167605,5
GCA_021307345,1
GCA_022494665,1
GCA_022764865,66
GCA_022976755,156
GCA_019840345,120
GCA_022975315,127
GCA_019282875,128
GCA_021166435,2
GCA_022023775,1
GCA_022761545,142
GCA_022765625,54
GCA_022919055,2
GCA_022970685,131
GCA_023243565,202
GCA_022972695,93
GCA_022973275,139
GCA_019583955,1
GCA_019443605,6
GCA_022976155,146
GCA_022493515,1
GCA_020149605,3
GCA_019976915,2
GCA_020051475,186
GCA_022976655,100
GCA_020526745,1
GCA_019583965,143
GCA_022494765,7
GCA_021342635,119
GCA_019879955,91
GCA_022977655,167
GCA_023197015,58
GCA_022765035,163
GCA_021503955,110
GCA_022423885,133
GCA_021343855,164
GCA_020526805,1
GCA_022764655,59
GCA_022765485,68
GCA_021342085,175
GCA_019584685,52
GCA_020026995,106
GCA_022694205,385
GCA_022493635,1
GCA_022976055,164
GCA_022546315,70
GCA_020668935,94
GCA_022973995,151
GCA_022758625,91
GCA_022975985,186
GCA_021342505,171
GCA_021513335,2
GCA_019839865,121
GCA_019957355,183
GCA_021399015,1
GCA_022971515,133
GCA_023206615,3
GCA_022493175,1
GCA_022977445,239
GCA_023196005,90
GCA_019958195,155
GCA_019551835,2
GCA_019428585,1
GCA_020683045,3
GCA_021383885,1
GCA_021343115,176
GCA_023059915,132
GCA_022974425,144
GCA_022765505,89
GCA_022971535,85
GCA_019351355,193
GCA_023526855,131
GCA_019879155,141
GCA_023196825,57
GCA_023196535,87
GCA_023196945,59
GCA_019509435,142
GCA_020424045,3
GCA_022973115,100
GCA_022493115,1
GCA_022546125,60
GCA_022972605,158
GCA_022765005,104
GCA_023243425,182
GCA_021343665,137
GCA_021342935,96
GCA_022558685,5
GCA_020410665,1
GCA_022977295,213
GCA_022542015,195
GCA_019879645,102
GCA_019584665,19
GCA_019891275,171
GCA_019584445,61
GCA_022764845,28
GCA_023476365,176
GCA_023061495,155
GCA_022695865,4
GCA_022493555,1
GCA_019880025,97
GCA_023278245,1
GCA_021342365,175
GCA_022973405,107
GCA_022030055,1
GCA_020540945,4
GCA_023196925,62
GCA_020168855,155
GCA_022764925,34
GCA_023657485,219
GCA_022694095,102
GCA_022493835,1
GCA_020423205,2
GCA_022974835,143
GCA_022545975,103
GCA_022974935,131
GCA_022654545,1
GCA_023653865,2
GCA_019840195,130
GCA_022764745,22
GCA_021342165,104
GCA_020168795,136
GCA_020733905,85
GCA_022760085,66
GCA_023101615,171
GCA_022493215,1
GCA_020023255,1
GCA_020005435,189
GCA_023196465,80
GCA_020168915,154
GCA_019355475,5
GCA_021398995,1
GCA_020149645,9
GCA_022765545,213
GCA_022030035,1
GCA_022976785,102
GCA_023539015,4
GCA_023061715,147
GCA_022493595,1
GCA_023478145,157
GCA_022759765,10
GCA_022976835,91
GCA_019509045,142
GCA_022117655,5
GCA_023516115,5
GCA_021342275,105
GCA_019646015,1
GCA_019841505,92
GCA_022493255,1
GCA_022976735,115
GCA_019583815,47
GCA_019509185,120
GCA_019839485,83
GCA_023101575,226
GCA_023196985,59
GCA_019844035,4
GCA_022974575,122
GCA_022546745,96
GCA_022423745,94
GCA_021343555,290
GCA_023196555,46
GCA_022029955,1
GCA_022765495,32
GCA_021343765,146
GCA_022023755,3
GCA_023657915,5
GCA_022558845,5
GCA_020149705,5
GCA_022759905,6
GCA_022493775,1
GCA_022559875,6
GCA_020051555,181
GCA_022977255,223
GCA_021207775,147
GCA_022977545,98
GCA_019879245,73
GCA_019583995,120
GCA_019282725,110
GCA_023197005,62
GCA_022694025,173
GCA_022976775,115
GCA_021416565,201
GCA_022765155,145
GCA_022971775,141
GCA_022558765,6
GCA_019958145,159
GCA_019879365,112
GCA_021416375,126
GCA_022760215,4
GCA_021343205,123
GCA_020168635,83
GCA_019958045,161
GCA_022977045,305
GCA_022972975,72
GCA_022973635,135
GCA_022542185,85
GCA_021416185,153
GCA_019378855,1
GCA_019915505,3
GCA_022547735,131
GCA_022977115,155
GCA_022558405,5
GCA_021534885,2
GCA_022029875,1
GCA_022977155,144
GCA_019839355,126
GCA_019957215,75
GCA_022973235,184
GCA_021504295,101
GCA_022759825,6
GCA_020526845,1
GCA_021398935,1
GCA_022976705,132
GCA_019957835,83
GCA_022759725,10
GCA_021341885,163
GCA_020230435,32
GCA_022973915,142
GCA_020541005,5
GCA_022694265,175
GCA_022029995,1
GCA_022029915,1
GCA_019720795,5
GCA_022971555,84
GCA_022976135,104
GCA_022423685,97
GCA_022973855,171
GCA_022974905,157
GCA_021504075,203
GCA_019840525,105
GCA_020985225,7
GCA_022977415,251
GCA_022975895,139
GCA_019334385,1
GCA_022976695,152
GCA_019976835,3
GCA_022030995,1
GCA_022765585,36
GCA_023369735,1
GCA_022493855,1
GCA_021342095,103
GCA_019840765,137
GCA_023059995,122
GCA_022029935,1
GCA_022869285,91
GCA_020034635,4
GCA_022548545,134
GCA_019428765,9
GCA_022765635,57
GCA_019282755,129
GCA_022493435,1
GCA_022117635,4
GCA_021342815,110
GCA_021559875,3
GCA_021207575,123
GCA_021441965,8
GCA_022765665,116
GCA_022493275,1
GCA_019428605,1
GCA_022975735,298
GCA_023476445,122
GCA_021496425,2
GCA_021484785,3
GCA_022029855,1
GCA_021416925,187
GCA_019879125,82
GCA_022977395,258
GCA_021416285,172
GCA_023526915,97
GCA_022976995,139
GCA_023061455,147
GCA_022493735,1
GCA_019584115,34
GCA_022558825,5
GCA_023612455,2
GCA_019509425,117
GCA_023061755,173
GCA_019841585,62
GCA_020886495,6
GCA_023206655,3
GCA_019844015,2
GCA_022765325,57
GCA_022974475,77
GCA_019584585,79
GCA_022977675,246
GCA_022764565,51
GCA_022976975,112
GCA_022846575,5
GCA_022558645,6
GCA_020051575,251
GCA_021207875,113
GCA_023061355,181
GCA_019584205,47
GCA_019645975,5
GCA_022765185,53
GCA_022976475,98
GCA_021417165,206
GCA_022764645,260
GCA_022973595,143
GCA_020149685,4
GCA_022221385,1
GCA_019282855,124
GCA_022975375,152
GCA_023061415,146
GCA_022559005,5
GCA_021534945,4
GCA_022977535,172
GCA_023278265,1
GCA_022765565,147
GCA_022493235,1
GCA_019334665,1
GCA_022976075,126
GCA_023546885,3
GCA_023472985,121
GCA_019840965,78
GCA_022971295,175
GCA_023061365,202
GCA_019585105,21
GCA_022977515,163
GCA_021022945,16
GCA_019880045,173
GCA_022764705,83
GCA_019841285,126
GCA_021655655,5
GCA_022493015,1
GCA_022488895,142
GCA_022972895,212
GCA_023244085,251
GCA_021343015,103
GCA_022765085,70
GCA_022559325,8
GCA_019879585,119
GCA_021343335,149
GCA_021559835,3
GCA_019879965,117
GCA_023205415,5
GCA_022369015,6
GCA_021343075,159
GCA_022423785,93
GCA_022492975,1
GCA_020169355,181
GCA_022977075,150
GCA_023206675,3
GCA_022761555,88
GCA_019509405,153
GCA_021342735,88
GCA_022976425,104
GCA_021089875,3
GCA_019303135,82
GCA_022973545,101
GCA_020883295,1
GCA_022494705,5
GCA_022546255,98
GCA_019355455,6
GCA_022558865,5
GCA_020168965,121
GCA_019802685,8
GCA_022977375,257
GCA_019841125,103
GCA_022493695,1
GCA_021343695,115
GCA_022545955,89
GCA_019840425,108
GCA_023476165,151
GCA_019891035,2
GCA_022493655,1
GCA_022976195,236
GCA_019584095,32
GCA_019841685,95
GCA_022982975,3
GCA_022974525,76
GCA_022547555,81
GCA_019428785,5
GCA_022694045,269
GCA_020886435,5
GCA_022558885,5
GCA_021498025,4
GCA_023526955,106
GCA_019599065,1
GCA_023101595,244
GCA_022973715,121
GCA_022976905,155
GCA_023059975,117
GCA_019731455,67
GCA_022758485,94
GCA_022385195,3
GCA_022764585,92
GCA_022493495,1
GCA_022972905,209
GCA_021343505,168
GCA_022974225,60
GCA_019303145,120
GCA_020423185,4
GCA_021166015,1
GCA_022558925,4
GCA_020166655,34
GCA_022765385,42
GCA_020168675,118
GCA_023197085,78
GCA_022765305,92
GCA_020168835,125
GCA_019456115,76
GCA_022353625,2
GCA_022973615,90
GCA_023206635,3
GCA_022550555,191
GCA_021559815,2
GCA_021534925,2
GCA_022758585,65
GCA_019840645,78
GCA_020051455,184
GCA_021343865,141
GCA_022869945,2
GCA_019444045,1
GCA_022764905,37
GCA_022694325,133
GCA_019584865,32
GCA_022694165,104
GCA_020827655,5
GCA_022654245,1
GCA_022493535,1
GCA_022976895,424
GCA_020042705,1
GCA_022494075,7
GCA_022975445,159
GCA_021342535,364
GCA_020168805,104
GCA_020883335,1
GCA_023546865,3
GCA_019879535,60
GCA_023059955,123
GCA_020827555,3
GCA_022493615,1
GCA_022759805,10
GCA_022764885,25
GCA_019508905,93
GCA_023376095,7
GCA_023244035,199
GCA_022764785,57
GCA_019585235,31
GCA_022423925,134
GCA_019841445,92
GCA_022546575,129
GCA_022974275,128
GCA_019584715,27
GCA_022976355,181
GCA_022973075,92
GCA_022977435,268
GCA_022977465,198
GCA_022971615,169
GCA_019840785,114
GCA_022975035,131
GCA_022558705,7
GCA_022765245,31
GCA_021342755,90
GCA_023647415,140
GCA_022971635,156
GCA_022514105,3
GCA_019967895,3
GCA_019841025,93
GCA_020662165,247
GCA_022977685,161
GCA_023476145,182
GCA_022542235,131
GCA_019428565,1
GCA_022976455,103
GCA_020494055,1
GCA_022494235,5
GCA_022765145,151
GCA_022548335,125
GCA_023516055,4
GCA_021417075,153
GCA_019282835,123
GCA_020034595,1
GCA_022489165,77
GCA_022976585,107
GCA_022964895,5
GCA_023061675,150
GCA_019428745,8
GCA_019840005,128
GCA_022031035,1
GCA_022559045,5
GCA_023061795,168
GCA_021555135,154
GCA_022694145,151
GCA_022494315,4
GCA_022761625,183
GCA_019841465,68
GCA_019839425,83
GCA_022014695,4
GCA_019879765,91
GCA_021504235,70
GCA_022493335,1
GCA_020716665,1
GCA_022971155,107
GCA_022974495,66
GCA_020827635,9
GCA_023061525,149
GCA_023059535,168
GCA_022423625,71
GCA_022559685,8
GCA_022559285,5
GCA_019282815,108
GCA_022494745,9
GCA_021496405,2
GCA_021869725,6
GCA_022846255,1
GCA_022576915,1
GCA_023527095,172
GCA_022758895,122
GCA_021398465,1
GCA_021441985,6
GCA_019840105,109
GCA_022976415,103
GCA_022976385,186
GCA_020995495,1
GCA_019583835,19
GCA_022541745,120
GCA_021498145,5
GCA_021341985,116
GCA_020732925,154
GCA_022759785,10
GCA_023653905,3
GCA_020883355,1
GCA_019282935,108
GCA_022975435,165
GCA_022972815,42
GCA_022976375,109
GCA_023196505,45
GCA_022974855,102
GCA_022759745,10
GCA_022869375,115
GCA_019584725,39
GCA_020683145,1
GCA_022353925,2
GCA_022493315,1
GCA_021343005,194
GCA_022765205,45
GCA_023170005,5
GCA_021398485,1
GCA_023206595,3
GCA_022975395,155
GCA_023059755,114
GCA_022029975,1
GCA_023244185,231
GCA_022969975,163
GCA_021022855,131
GCA_022919035,2
GCA_023206695,3
GCA_022764985,49
GCA_022765265,60
GCA_022546435,83
GCA_022541175,119
GCA_022764545,49
GCA_022764625,28
GCA_022558985,5
GCA_021398955,1
GCA_021416425,193
GCA_022349925,6
GCA_022976855,277
GCA_019839945,98
GCA_021534845,2
GCA_021352355,253
GCA_021022895,137
GCA_021166415,2
GCA_022974095,163
GCA_023196285,28
GCA_022975835,108
GCA_022546025,102
GCA_022765435,225
GCA_019840535,97
GCA_020149625,5
GCA_023059575,135
GCA_022761345,134
GCA_022758725,101
GCA_023061835,160
GCA_021343255,125
GCA_019583855,18
